clone, divRt, movRt, livePop, historicPop, rA, hA, generations, seed, nInitCell, w, h, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.05, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.05, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.05, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.05, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.05, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.05, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.05, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.05, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.6, 0.1, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.1, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.1, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.6, 0.1, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 6, 0.6, 0.1, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.6, 0.1, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.1, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.1, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.6, 0.1, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 6, 0.6, 0.1, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.6, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.6, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.15000000000000002, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.2, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.2, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.2, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.2, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.25, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.6, 0.25, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.25, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.25, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.25, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.25, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.6, 0.25, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.25, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.25, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.25, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.3, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.3, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.3, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.6, 0.3, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.3, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.3, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.3, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.3, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.6, 0.3, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.3, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.35, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.6, 0.35, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.35, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.35, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.35, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.35, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.6, 0.35, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.35, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.35, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.6, 0.35, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.6, 0.39999999999999997, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.6, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.0, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.0, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.0, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.0, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.0, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.0, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.0, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.0, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.0, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.0, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.05, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.05, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.05, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.7, 0.05, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7, 0.05, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.05, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.05, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.05, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.7, 0.05, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7, 0.05, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.1, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.1, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.1, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.1, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.1, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.1, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.1, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.1, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.1, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.1, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.7, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.15000000000000002, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.7, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.15000000000000002, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.2, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.2, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.2, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.2, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.2, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.2, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.2, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.2, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.2, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.2, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.7, 0.25, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.7, 0.25, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.7, 0.25, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.25, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 7, 0.7, 0.25, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.7, 0.25, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 2, 0.7, 0.25, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.7, 0.25, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.25, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 7, 0.7, 0.25, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.3, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.3, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.3, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.3, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.3, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.3, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.3, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.3, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.3, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.3, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.35, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.35, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.7, 0.35, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.35, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7, 0.35, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.35, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.35, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 2, 0.7, 0.35, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.35, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7, 0.35, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7, 0.39999999999999997, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.0, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.7999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.05, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.7999999999999999, 0.05, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.05, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.05, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.05, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7999999999999999, 0.05, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.1, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.1, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.1, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.7999999999999999, 0.1, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7999999999999999, 0.1, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.1, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.1, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.1, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 2, 0.7999999999999999, 0.1, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7999999999999999, 0.1, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.15000000000000002, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.15000000000000002, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.15000000000000002, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.2, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.2, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.2, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.25, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.25, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.25, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.7999999999999999, 0.3, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.3, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.3, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.3, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7999999999999999, 0.3, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 2, 0.7999999999999999, 0.3, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.3, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.3, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.3, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 5, 0.7999999999999999, 0.3, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.35, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.35, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.35, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.39999999999999997, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.7999999999999999, 0.39999999999999997, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.7999999999999999, 0.39999999999999997, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.8999999999999999, 0.0, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.0, 200, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.8999999999999999, 0.0, 200, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_2, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_3, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.05, 100, 91421, 4, 50, 50, 
all, -1, -1, 0, 4, 0.8999999999999999, 0.05, 100, 91421, 4, 50, 50, 
slow_0, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.05, 200, 91421, 4, 50, 50, 
slow_1, 0.05, 0.2, 0, 1, 0.8999999999999999, 0.05, 200, 91421, 4, 50, 50, 
